"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,64019.433607,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,68541.881741,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,69626.006347,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,73724.80836,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,79541.075711,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,82870.944238,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,80755.533906,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,83646.989975,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,87145.309879,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,86663.122241,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,89138.841086,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,90325.060897,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,92235.75592,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,95548.280461,,
"FIN","Finland","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,100272.84771,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,3687.886139,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,4042.323313,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,4368.325089,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,4860.904403,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,5490.271421,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,5913.692353,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,6484.877778,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,7094.192656,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,7860.746123,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,8776.733598,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,9670.567054,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,10638.405919,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,11509.164111,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,12043.184699,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,12604.989232,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,13148.868874,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,13657.290306,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,14275.798477,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,15391.406942,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,16590.50194,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,17618.095048,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,18313.018204,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,18935.801433,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,19179.134504,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,19976.281731,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,20749.602904,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,21335.414745,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,22245.065267,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,23363.053829,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,24311.403865,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,26098.315684,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,27505.760589,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,28528.156107,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,28145.942902,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,29038.567562,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,30504.058785,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,32441.180776,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,34095.407473,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,35102.870428,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,34693.236375,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,35909.162325,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,37447.949542,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,37684.198067,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,39529.07265,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,40144.664876,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,40833.488813,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,41942.473483,,
"FRA","France","T_GDPPOP","GDP per head of population","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,44032.439002,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1970","1970","USD","US Dollar","0","Units",,,4.510317,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1971","1971","USD","US Dollar","0","Units",,,4.974536,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1972","1972","USD","US Dollar","0","Units",,,5.538538,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1973","1973","USD","US Dollar","0","Units",,,6.179358,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1974","1974","USD","US Dollar","0","Units",,,7.078862,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1975","1975","USD","US Dollar","0","Units",,,7.827385,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1976","1976","USD","US Dollar","0","Units",,,8.427918,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1977","1977","USD","US Dollar","0","Units",,,9.371414,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1978","1978","USD","US Dollar","0","Units",,,10.546095,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1979","1979","USD","US Dollar","0","Units",,,11.769827,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,13.043888,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,14.611657,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,16.520554,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,17.585248,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,18.663867,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,20.027945,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,20.882404,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,21.609737,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,23.094495,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,24.855293,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,26.404178,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,27.639122,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,28.949403,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,29.911072,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,31.180151,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,32.625534,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,33.558752,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,34.880407,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,36.372652,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,37.31621,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,39.839638,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,42.248183,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,44.9171,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,44.518401,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,45.493731,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,47.782854,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,51.192162,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,52.606501,,
"FRA","France","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,53.978784,,
